14:20:56;08062045867;Offline;;;;;;;
14:21:17;08061345856;Offline;;;;;;;
14:30:14;08062045867;Offline;;;;;;;
14:30:20;08061345856;Offline;;;;;;;
14:34:05;08061345848;Offline;;;;;;;
14:43:18;08061345848;Offline;;;;;;;
14:43:38;08062045867;Offline;;;;;;;
14:43:45;08061345856;Offline;;;;;;;
14:51:51;08061345848;Offline;;;;;;;
14:52:13;08062045867;Offline;;;;;;;
14:52:35;08061345856;Offline;;;;;;;
15:00:14;08061345848;Offline;;;;;;;
15:00:36;08062045867;Offline;;;;;;;
15:00:57;08061345856;Offline;;;;;;;
15:13:47;08061345848;Offline;;;;;;;
15:14:07;08062045867;Offline;;;;;;;
15:14:15;08061345856;Offline;;;;;;;
15:22:00;08061345848;Offline;;;;;;;
15:22:23;08062045867;Offline;;;;;;;
15:22:44;08061345856;Offline;;;;;;;
15:30:50;08061345848;Offline;;;;;;;
15:31:11;08062045867;Offline;;;;;;;
15:31:34;08061345856;Offline;;;;;;;
15:40:09;08062045867;Offline;;;;;;;
15:40:16;08061345856;Offline;;;;;;;
15:44:05;08061345848;Offline;;;;;;;
15:52:33;08061345848;Offline;;;;;;;
15:52:39;08062045867;Offline;;;;;;;
15:53:01;08061345856;Offline;;;;;;;
16:00:39;08061345848;Offline;;;;;;;
16:01:01;08062045867;Offline;;;;;;;
16:01:08;08061345856;Offline;;;;;;;
16:13:19;08061345848;Offline;;;;;;;
16:13:41;08062045867;Offline;;;;;;;
16:14:02;08061345856;Offline;;;;;;;
16:22:43;08061345848;Offline;;;;;;;
16:23:03;08062045867;Offline;;;;;;;
16:23:10;08061345856;Offline;;;;;;;
16:31:06;08061345848;Offline;;;;;;;
16:31:15;08062045867;Offline;;;;;;;
16:31:39;08061345856;Offline;;;;;;;
16:40:05;08062045867;Offline;;;;;;;
16:40:14;08061345856;Offline;;;;;;;
16:44:06;08061345848;Offline;;;;;;;
16:52:45;08061345848;Offline;;;;;;;
16:53:08;08062045867;Offline;;;;;;;
16:53:25;08061345856;Offline;;;;;;;
17:01:45;08061345848;Offline;;;;;;;
17:02:06;08062045867;Offline;;;;;;;
17:02:13;08061345856;Offline;;;;;;;
17:10:19;08062045867;Offline;;;;;;;
17:10:43;08061345856;Offline;;;;;;;
17:15:13;08061345848;Offline;;;;;;;
17:23:33;08061345848;Offline;;;;;;;
17:23:53;08062045867;Offline;;;;;;;
17:24:00;08061345856;Offline;;;;;;;
17:32:17;08061345848;Offline;;;;;;;
17:32:40;08062045867;Offline;;;;;;;
17:33:01;08061345856;Offline;;;;;;;
17:40:47;08061345848;Offline;;;;;;;
17:41:10;08062045867;Offline;;;;;;;
17:41:19;08061345856;Offline;;;;;;;
17:53:26;08061345848;Offline;;;;;;;
17:53:47;08062045867;Offline;;;;;;;
17:53:54;08061345856;Offline;;;;;;;
18:02:03;08061345848;Offline;;;;;;;
18:02:26;08062045867;Offline;;;;;;;
18:02:47;08061345856;Offline;;;;;;;
18:12:04;08061345848;Offline;;;;;;;
18:12:24;08062045867;Offline;;;;;;;
18:12:31;08061345856;Offline;;;;;;;
18:20:31;08061345848;Offline;;;;;;;
18:20:37;08062045867;Offline;;;;;;;
18:21:01;08061345856;Offline;;;;;;;
18:33:01;08061345848;Offline;;;;;;;
18:33:24;08062045867;Offline;;;;;;;
18:33:45;08061345856;Offline;;;;;;;
18:42:16;08061345848;Offline;;;;;;;
18:42:41;08062045867;Offline;;;;;;;
18:43:03;08061345856;Offline;;;;;;;
18:51:46;08061345848;Offline;;;;;;;
18:52:09;08062045867;Offline;;;;;;;
18:52:29;08061345856;Offline;;;;;;;
19:01:33;08061345848;Offline;;;;;;;
19:01:40;08062045867;Offline;;;;;;;
19:02:04;08061345856;Offline;;;;;;;
19:10:06;08061345848;Offline;;;;;;;
19:10:15;08062045867;Offline;;;;;;;
19:10:38;08061345856;Offline;;;;;;;
19:23:27;08061345848;Offline;;;;;;;
19:23:49;08062045867;Offline;;;;;;;
19:24:09;08061345856;Offline;;;;;;;
19:32:28;08061345848;Offline;;;;;;;
19:32:51;08062045867;Offline;;;;;;;
19:33:08;08061345856;Offline;;;;;;;
19:40:58;08061345848;Offline;;;;;;;
19:41:04;08062045867;Offline;;;;;;;
19:41:28;08061345856;Offline;;;;;;;
19:50:26;08061345848;Offline;;;;;;;
19:50:33;08062045867;Offline;;;;;;;
19:50:57;08061345856;Offline;;;;;;;
20:03:18;08061345848;Offline;;;;;;;
20:03:39;08062045867;Offline;;;;;;;
20:04:02;08061345856;Offline;;;;;;;
20:11:20;08061345848;Offline;;;;;;;
20:11:42;08062045867;Offline;;;;;;;
20:12:04;08061345856;Offline;;;;;;;
20:20:21;08062045867;Offline;;;;;;;
20:20:44;08061345856;Offline;;;;;;;
20:24:11;08061345848;Offline;;;;;;;
20:30:11;08062045867;Offline;;;;;;;
20:30:35;08061345856;Offline;;;;;;;
20:35:10;08061345848;Offline;;;;;;;
20:40:46;08061345848;Offline;;;;;;;
20:41:07;08062045867;Offline;;;;;;;
20:41:13;08061345856;Offline;;;;;;;
20:53:38;08061345848;Offline;;;;;;;
20:53:46;08062045867;Offline;;;;;;;
20:54:10;08061345856;Offline;;;;;;;
21:02:24;08061345848;Offline;;;;;;;
21:02:47;08062045867;Offline;;;;;;;
21:03:09;08061345856;Offline;;;;;;;
21:12:17;08061345848;Offline;;;;;;;
21:12:39;08062045867;Offline;;;;;;;
21:12:47;08061345856;Offline;;;;;;;
21:21:35;08061345848;Offline;;;;;;;
21:21:57;08062045867;Offline;;;;;;;
21:22:18;08061345856;Offline;;;;;;;
21:30:05;08061345848;Offline;;;;;;;
21:30:26;08062045867;Offline;;;;;;;
21:30:32;08061345856;Offline;;;;;;;
21:40:04;08062045867;Offline;;;;;;;
21:40:26;08061345856;Offline;;;;;;;
21:44:30;08061345848;Offline;;;;;;;
21:54:08;08061345848;Offline;;;;;;;
21:54:29;08062045867;Offline;;;;;;;
21:54:50;08061345856;Offline;;;;;;;
22:00:19;08061345856;Offline;;;;;;;
22:04:47;08061345848;Offline;;;;;;;
22:05:09;08062045867;Offline;;;;;;;
22:10:07;08062045867;Offline;;;;;;;
22:10:27;08061345856;Offline;;;;;;;
22:14:41;08061345848;Offline;;;;;;;
22:20:20;08061345856;Offline;;;;;;;
22:25:14;08061345848;Offline;;;;;;;
22:25:37;08062045867;Offline;;;;;;;
22:30:13;08061345848;Offline;;;;;;;
22:30:35;08062045867;Offline;;;;;;;
22:30:55;08061345856;Offline;;;;;;;
22:40:08;08061345848;Offline;;;;;;;
22:40:31;08062045867;Offline;;;;;;;
22:40:52;08061345856;Offline;;;;;;;
22:50:16;08061345848;Offline;;;;;;;
22:50:22;08062045867;Offline;;;;;;;
22:50:30;08061345856;Offline;;;;;;;
23:00:22;08062045867;Offline;;;;;;;
23:00:44;08061345856;Offline;;;;;;;
23:04:56;08061345848;Offline;;;;;;;
23:10:16;08062045867;Offline;;;;;;;
23:10:36;08061345856;Offline;;;;;;;
23:14:51;08061345848;Offline;;;;;;;
23:20:07;08062045867;Offline;;;;;;;
23:20:25;08061345856;Offline;;;;;;;
23:24:55;08061345848;Offline;;;;;;;
23:34:34;08061345848;Offline;;;;;;;
23:34:57;08062045867;Offline;;;;;;;
23:35:17;08061345856;Offline;;;;;;;
23:40:15;08061345856;Offline;;;;;;;
23:44:28;08061345848;Offline;;;;;;;
23:44:50;08062045867;Offline;;;;;;;
23:50:10;08061345856;Offline;;;;;;;
23:54:37;08061345848;Offline;;;;;;;
23:55:00;08062045867;Offline;;;;;;;
