15:11:03;07032345769;Ok;400.0 V;3389 W;21.865 kWh;3038 h;230 V;14.7 A;111904.323 kWh
15:11:10;06102045606;Offline;;;;;;;
15:20:13;07032345769;Ok;400.0 V;3359 W;22.388 kWh;3038 h;231 V;14.6 A;111904.847 kWh
15:20:19;06102045606;Offline;;;;;;;
15:33:13;07032345769;Ok;400.6 V;3423 W;23.134 kWh;3038 h;231 V;14.8 A;111905.593 kWh
15:33:20;06102045606;Offline;;;;;;;
15:42:28;07032345769;Ok;398.5 V;3382 W;23.661 kWh;3038 h;230 V;14.7 A;111906.119 kWh
15:42:34;06102045606;Offline;;;;;;;
15:51:09;07032345769;Ok;394.3 V;3446 W;24.153 kWh;3038 h;231 V;14.9 A;111906.612 kWh
15:51:15;06102045606;Offline;;;;;;;
16:00:08;06102045606;Offline;;;;;;;
16:03:56;07032345769;Ok;367.3 V;3309 W;24.846 kWh;3038 h;230 V;14.4 A;111907.305 kWh
16:13:06;07032345769;Ok;360.0 V;2296 W;25.254 kWh;3039 h;228 V;10.0 A;111907.713 kWh
16:13:12;06102045606;Offline;;;;;;;
16:22:37;07032345769;Ok;374.6 V;2008 W;25.608 kWh;3039 h;228 V;8.84 A;111908.066 kWh
16:22:43;06102045606;Offline;;;;;;;
16:31:06;07032345769;Ok;367.3 V;1499 W;25.872 kWh;3039 h;227 V;6.86 A;111908.331 kWh
16:31:12;06102045606;Offline;;;;;;;
16:44:12;07032345769;Ok;437.4 V;87 W;26.073 kWh;3039 h;224 V;0.39 A;111908.532 kWh
16:44:19;06102045606;Offline;;;;;;;
16:53:24;07032345769;Ok;416.1 V;565 W;26.115 kWh;3040 h;226 V;2.51 A;111908.574 kWh
16:53:31;06102045606;Offline;;;;;;;
17:02:30;07032345769;Ok;428.1 V;49 W;26.147 kWh;3040 h;225 V;0.22 A;111908.605 kWh
17:02:37;06102045606;Offline;;;;;;;
17:10:59;07032345769;Ok;330.4 V;239 W;26.181 kWh;3040 h;225 V;1.06 A;111908.639 kWh
17:11:05;06102045606;Offline;;;;;;;
17:23:54;07032345769;Ok;266.0 V;57 W;26.200 kWh;3040 h;224 V;0.26 A;111908.659 kWh
17:24:00;06102045606;Offline;;;;;;;
17:33:10;07032345769;Ok;303.9 V;49 W;26.209 kWh;3040 h;223 V;0.22 A;111908.667 kWh
17:33:17;06102045606;Offline;;;;;;;
17:42:16;07032345769;Ok;246.3 V;49 W;26.217 kWh;3040 h;222 V;0.22 A;111908.675 kWh
17:42:23;06102045606;Offline;;;;;;;
17:52:46;07032345769;Offline;;;;;;;
17:53:09;06102045606;Offline;;;;;;;
18:02:13;07032345769;Offline;;;;;;;
18:02:21;06102045606;Offline;;;;;;;
18:12:46;07032345769;Offline;;;;;;;
18:13:09;06102045606;Offline;;;;;;;
18:22:43;07032345769;Offline;;;;;;;
18:23:04;06102045606;Offline;;;;;;;
18:32:54;07032345769;Offline;;;;;;;
18:33:15;06102045606;Offline;;;;;;;
18:43:09;07032345769;Offline;;;;;;;
18:43:31;06102045606;Offline;;;;;;;
18:53:25;07032345769;Offline;;;;;;;
18:53:47;06102045606;Offline;;;;;;;
19:04:12;07032345769;Offline;;;;;;;
19:04:19;06102045606;Offline;;;;;;;
19:14:29;07032345769;Offline;;;;;;;
19:14:52;06102045606;Offline;;;;;;;
19:25:07;07032345769;Offline;;;;;;;
19:25:14;06102045606;Offline;;;;;;;
19:30:07;07032345769;Offline;;;;;;;
19:30:29;06102045606;Offline;;;;;;;
19:40:23;07032345769;Offline;;;;;;;
19:40:45;06102045606;Offline;;;;;;;
19:50:40;07032345769;Offline;;;;;;;
19:51:02;06102045606;Offline;;;;;;;
20:00:21;07032345769;Offline;;;;;;;
20:00:28;06102045606;Offline;;;;;;;
20:10:38;07032345769;Offline;;;;;;;
20:10:45;06102045606;Offline;;;;;;;
20:20:55;07032345769;Offline;;;;;;;
20:21:02;06102045606;Offline;;;;;;;
20:30:23;07032345769;Offline;;;;;;;
20:30:30;06102045606;Offline;;;;;;;
20:40:22;07032345769;Offline;;;;;;;
20:40:43;06102045606;Offline;;;;;;;
20:50:40;07032345769;Offline;;;;;;;
20:51:01;06102045606;Offline;;;;;;;
21:00:55;07032345769;Offline;;;;;;;
21:01:17;06102045606;Offline;;;;;;;
21:11:43;07032345769;Offline;;;;;;;
21:11:50;06102045606;Offline;;;;;;;
21:21:38;07032345769;Offline;;;;;;;
21:21:45;06102045606;Offline;;;;;;;
21:31:44;07032345769;Offline;;;;;;;
21:31:51;06102045606;Offline;;;;;;;
21:41:39;07032345769;Offline;;;;;;;
21:41:47;06102045606;Offline;;;;;;;
21:51:42;07032345769;Offline;;;;;;;
21:51:49;06102045606;Offline;;;;;;;
22:01:41;07032345769;Offline;;;;;;;
22:02:03;06102045606;Offline;;;;;;;
22:11:51;07032345769;Offline;;;;;;;
22:11:59;06102045606;Offline;;;;;;;
22:22:34;07032345769;Offline;;;;;;;
22:22:56;06102045606;Offline;;;;;;;
22:33:20;07032345769;Offline;;;;;;;
22:33:27;06102045606;Offline;;;;;;;
22:43:54;07032345769;Offline;;;;;;;
22:44:01;06102045606;Offline;;;;;;;
22:54:11;07032345769;Offline;;;;;;;
22:54:32;06102045606;Offline;;;;;;;
23:04:47;07032345769;Offline;;;;;;;
23:04:54;06102045606;Offline;;;;;;;
23:10:06;07032345769;Offline;;;;;;;
23:10:13;06102045606;Offline;;;;;;;
23:20:42;07032345769;Offline;;;;;;;
23:20:49;06102045606;Offline;;;;;;;
23:30:56;07032345769;Offline;;;;;;;
23:31:04;06102045606;Offline;;;;;;;
23:41:37;07032345769;Offline;;;;;;;
23:41:45;06102045606;Offline;;;;;;;
23:51:06;07032345769;Offline;;;;;;;
23:51:14;06102045606;Offline;;;;;;;
